id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
2U2ONBrf1HJCDxQlynpD6J,0.731,0.915,0,-4.453,1,0.043,0.00191,1.16e-06,0.324,0.789,127.086,205680
39IwhUzRgupGFdmlgrj7uG,0.646,0.844,5,-4.569,1,0.0455,0.0537,0.0,0.164,0.101,97.915,203013
6uqAo0E8nK5jlqKnbTynDa,0.63,0.772,9,-6.088,0,0.0525,0.00235,0.0,0.353,0.374,119.984,233360
6PODmvBrHfIn4LlafObDDB,0.531,0.942,7,-3.505,1,0.0482,0.279,0.0,0.248,0.496,172.035,196427
19PKQVapaz1hhLhnU2IaGM,0.815,0.688,7,-6.136,1,0.17,0.00336,0.249,0.225,0.699,112.022,153747
75lo8VozcCLRG9WGG674iD,0.571,0.873,0,-3.382,0,0.0997,0.0807,0.0,0.361,0.613,139.691,229467
0SkLi1qOUrTlSVhD3RXFgK,0.669,0.994,1,-5.518,0,0.055,0.00296,0.000102,0.0728,0.76,142.013,207000
5AzuRUQBFH1xtxZlUtT0VJ,0.569,0.747,8,-5.634,1,0.0476,0.00273,1.31e-05,0.247,0.549,127.94,215735
18VfHIPaCo0s6FTi1Fnp6T,0.602,0.691,7,-5.197,0,0.051,0.0548,0.0,0.144,0.206,127.967,222307
548e8kJ1vpf8SZnWTOVS2X,0.544,0.78,10,-3.811,1,0.064,0.0161,0.0,0.0351,0.466,147.958,203307
5OrX4PR74Ttezdj5soO1BV,0.545,0.649,6,-4.062,1,0.0324,0.143,1.57e-05,0.0894,0.297,99.099,253747
7IohFKIwrb75c4XaqX7WWo,0.535,0.796,0,-3.446,0,0.0445,0.00473,0.0,0.145,0.282,128.954,279027
01TuObJVd7owWchVRuQbQw,0.797,0.608,6,-6.096,0,0.0584,0.00112,7.66e-05,0.0748,0.402,127.999,279507
5VAKwJzAJgpysx7FL9W6MJ,0.608,0.614,2,-3.727,1,0.0285,0.227,4.06e-06,0.157,0.402,127.884,208133
7KxhSJOYiqCDclXDBNlFSZ,0.757,0.884,10,-5.488,0,0.0404,0.00795,5.87e-05,0.0973,0.398,120.012,217907
4wWe3qI7pyxkNVVA3XTYoN,0.49,0.72,9,-3.797,0,0.0351,0.0691,0.0,0.121,0.428,125.993,265660
7sn0OyaKn1XKx18JjUZkSw,0.653,0.928,1,-3.937,1,0.0885,0.00213,0.601,0.649,0.239,150.025,249600
2GyA33q5rti5IxkMQemRDH,0.687,0.761,9,-4.582,0,0.0876,0.102,0.0,0.147,0.743,113.939,223853
3CzukmgUvFJUbwWS5fRZfp,0.572,0.701,8,-5.188,1,0.0654,0.0523,1.41e-05,0.635,0.34,149.964,216344
5FZi3EVNr3FfCwCwAGfxUs,0.532,0.861,6,-3.069,1,0.0594,0.00196,0.0,0.0392,0.377,127.954,211943
2E2osqbOgSCvgaoH5WY5wq,0.658,0.793,4,-4.649,0,0.0485,0.0638,0.0177,0.18,0.344,127.97,206250
3CRDbSIZ4r5MsZ0YwxuEkn,0.734,0.637,4,-5.677,0,0.141,0.0462,2.29e-05,0.0602,0.648,169.977,202333
3Frb3dNACuEXjDJMgdKA9e,0.692,0.792,6,-4.599,0,0.0329,0.00889,0.606,0.47,0.431,127.989,195117
5drBLK41GUnnWt32JPlexx,0.519,0.731,8,-5.009,0,0.0504,0.0359,1.33e-05,0.784,0.301,128.066,185640
6WLArSQvdGhiuTgyoX7HkB,0.448,0.561,6,-4.003,1,0.0285,0.131,0.0,0.0949,0.219,137.949,249667
3eBxSM7L8AL5wcYd1t4NC0,0.611,0.732,0,-6.078,1,0.0314,0.262,0.00352,0.266,0.375,111.984,236000
5yFDS6dDzjjmGFVaYcwPAB,0.629,0.726,0,-9.679,0,0.103,0.205,0.00506,0.103,0.473,123.974,261000
7hiBhOh4s8G0xmGYBAjyuw,0.685,0.815,11,-4.494,0,0.459,0.0616,0.0,0.154,0.4,165.369,265025
4CDIEKHMb2MBgvgHBkhiJD,0.618,0.746,10,-5.476,0,0.352,0.0553,0.0,0.273,0.75,75.272,281320
1DJQZMuGTdE3MN0nwfIH7v,0.775,0.887,6,-4.668,0,0.0796,0.0579,0.0,0.159,0.732,99.966,244507
0gJvqi9QyASOCtJu99tytc,0.587,0.583,5,-5.284,0,0.0313,0.248,0.0,0.124,0.15,139.92,219493
5FcbLrXeBPqtOUTEt6e38v,0.571,0.791,5,-5.091,1,0.0323,0.00105,8.35e-05,0.0368,0.342,120.067,232480
3ZdJffjzJWFimSQyxgGIxN,0.531,0.752,1,-6.161,1,0.0305,0.0421,0.0,0.12,0.103,89.917,237800
3DDxYAT7Nuj0tfkHICWYi3,0.664,0.712,1,-4.847,0,0.0343,0.393,0.000519,0.0789,0.221,111.976,243240
13P5rwmk2EsoFRIz9UCeh9,0.719,0.671,8,-6.279,1,0.0336,0.0372,8.21e-06,0.12,0.786,130.027,237627
6HFbq7cewJ7rPiffV0ciil,0.545,0.675,6,-6.474,1,0.0279,0.00617,0.00197,0.209,0.162,124.97,267867
3oL3XRtkP1WVbMxf7dtTdu,0.687,0.792,1,-4.023,0,0.0353,0.000802,0.0,0.2,0.864,133.962,227333
