id,danceability,energy,key,loudness,acousticness,valence,tempo,cluster
49FYlytm3dAAraYgpoJZux,0.583,0.829,1,-4.603,0.00864,0.575,174.028,22
1bDbXMyjaUIooNwFE9wn0N,0.561,0.52,11,-9.342,0.0503,0.424,153.15,19
6XO8RlYuJCiI0v3IA48FeJ,0.645,0.525,3,-5.399,0.0574,0.238,83.018,32
74loibzxXRL875X20kenvk,0.695,0.555,5,-8.5,0.141,0.26,150.024,58
2KLwPaRDOB87XOYAT2fgxh,0.749,0.63,4,-6.652,0.0623,0.445,122.03,20
6mM8gri8d2abYYomjOV4ut,0.586,0.689,0,-6.04,0.0434,0.456,158.457,41
4xyFiNH8c2jjUHVtY1X0Fy,0.743,0.623,11,-7.602,0.151,0.49,80.055,7
0VOMBffX1llDu37yQUt3u3,0.474,0.576,1,-6.963,0.00248,0.285,157.947,8
5JS1gz9zP4GTy0LZYvSeUK,0.884,0.423,6,-10.181,0.115,0.259,95.753,12
4FyesJzVpA39hbYvcseO2d,0.486,0.545,11,-7.924,0.0652,0.0385,150.187,19
3F5CgOj3wFlRv51JsHbxhe,0.529,0.673,0,-4.711,0.000307,0.366,165.921,22
27ZZdyTSQWI7Cug2d2PkqV,0.9,0.509,1,-6.647,0.115,0.765,100.007,30
4wbs3VlIws0fu2K6yz4Fbm,0.805,0.755,11,-4.616,0.0114,0.584,142.927,24
3LtpKP5abr2qqjunvjlX5i,0.911,0.573,6,-7.43,0.38,0.972,140.04,69
4C6Uex2ILwJi9sZXRdmqXp,0.95,0.891,2,-2.653,0.0645,0.912,133.01,61
7KXVIAuw3m2hxZanrpSXS3,0.791,0.818,0,-3.93,0.0695,0.693,159.922,61
3b8RjEZBJETOvgNF9tybvj,0.784,0.635,1,-7.439,0.0188,0.645,86.026,30
1KaRuTOGchQyTnrY3vWzfR,0.749,0.548,5,-6.223,0.194,0.581,153.855,41
6ug9fUi5oLLgQgOF1G8WkM,0.738,0.666,5,-6.97,0.00361,0.215,161.734,41
48qgXl0CQUVYJVn6xv0rsP,0.907,0.59,5,-6.128,0.18,0.681,134.902,4
1hrvg113cwgp5DUPX8rfEt,0.654,0.547,6,-6.464,0.167,0.204,169.886,58
2ZL7WZcjuYKi1KUDtp4kCC,0.773,0.701,7,-6.386,0.01,0.203,129.963,50
2TSfStvlAMLw89u3tali79,0.66,0.373,11,-10.234,0.149,0.35,167.912,58
6R6ZS5HYH4RdXkjEwEJO5R,0.85,0.664,6,-8.119,0.322,0.743,144.108,69
7asQMsxC6dNgY0inCzJC5O,0.808,0.644,1,-6.167,0.0716,0.512,151.098,41
6ja11GoXgF75QkEVqqAadn,0.829,0.644,9,-4.86,0.221,0.515,147.151,55
1O4iilBz8GD8IzVl5M1EsS,0.705,0.688,9,-4.181,0.0515,0.31,131.022,50
3TixPhBqSVrWli36u9op22,0.74,0.544,3,-7.911,0.399,0.461,133.056,52
7l2nxyx7IkBX5orhkALg0V,0.934,0.614,5,-7.384,0.00274,0.616,144.045,4
2A0G0bPmlkUXUbvWqrAXzg,0.785,0.524,1,-7.004,0.0123,0.0855,142.007,10
2g3qKijfeHfDyM7Fmaoi5M,0.815,0.742,11,-4.896,0.0579,0.584,137.036,24
2NVXBBbO4xGO851zrMfCFi,0.886,0.434,11,-12.106,0.101,0.785,147.995,60
2AqWzs5xe5UaLyy6PeVV8d,0.877,0.572,6,-8.696,0.318,0.388,111.977,20
3vRIZEVmU9v1appRszTcKt,0.686,0.658,8,-6.309,0.0269,0.407,145.976,55
6Y95jrYOOWDkh7uO6PSDBT,0.585,0.596,1,-5.677,0.0276,0.148,157.957,8
5QdVpZhASstTN4BBwglPz6,0.704,0.62,9,-7.267,0.0686,0.383,157.093,55
0hquQWY3xvYqN4qtiquniF,0.801,0.601,8,-7.574,0.0777,0.74,159.969,55
060dZ7q9HN8nAS2zn2hwo5,0.892,0.53,1,-6.564,0.0543,0.492,140.969,43
2x4jagL79iaYv6Op3ohFpc,0.696,0.814,2,-6.364,0.0736,0.767,164.014,25
2BJWxD8xKrDv8vneTvTIm9,0.498,0.625,8,-7.452,0.054,0.478,84.821,36
23pGZ6n6Xd3yV7qK4xw7dx,0.576,0.596,2,-7.774,0.0398,0.338,95.457,32
7fSM2taFBEB1WNZl8AOIoo,0.845,0.503,1,-7.021,0.027,0.416,147.031,41
4dcnMjjjEKpMXMg70EUjeT,0.862,0.742,1,-6.423,0.152,0.839,106.028,4
0LnS7aOdOdI1dNKZqdOLz4,0.833,0.652,11,-6.942,0.00161,0.405,158.022,55
3wspfG772mi1c25JpnNOVP,0.817,0.512,8,-6.943,0.037,0.17,130.04,58
5QvW5lK6mkfTegpAK9JOO7,0.642,0.787,5,-6.389,0.0185,0.406,146.733,31
17TU7zokIqTmLbQQCfWhQO,0.793,0.429,7,-8.946,0.0387,0.431,78.607,7
0bDuVdOEHSH42DcXyVr8Lp,0.637,0.72,5,-6.092,0.37,0.367,74.945,46
0wTTf3msjDJ8NcZGTmQJQV,0.633,0.478,8,-8.039,0.0558,0.441,169.961,55
3uJFmluXzYedoJcvhpC1AW,0.878,0.685,9,-5.28,0.00152,0.523,157.003,55
0ypjMI7vHiDP4sLB1C0Qna,0.698,0.763,4,-4.718,0.0845,0.256,139.998,50
2FWeNvUo79OeiHWoR1bUsO,0.665,0.666,9,-7.009,0.0331,0.844,164.205,67
5IEzVHrQ89xH7c9ygeA5NW,0.756,0.483,8,-9.426,0.0489,0.359,108.574,12
5uVW9FWVaQde0lfF4hYs4C,0.599,0.598,4,-7.015,0.0502,0.343,179.49,53
5IMH03AnrfH2KUxPyrrrLR,0.647,0.834,0,-4.848,0.315,0.808,145.976,61
7DwcBgdzqhFJltEaV1XF81,0.669,0.773,0,-5.619,0.038,0.377,93.923,29
1oc92BMKYkNxK17C2GtyRM,0.713,0.689,11,-5.99,0.16,0.63,156.934,55
18CyNASCwKoWiPrL6H73Ad,0.745,0.431,1,-11.077,0.454,0.594,134.996,65
6DVJ7Aqbml1X3wGxxV5QH5,0.577,0.533,5,-8.871,0.0957,0.799,160.088,67
4wRJHXHDJnKSPr9IVn0BFR,0.899,0.582,11,-7.275,0.0395,0.505,149.973,55
1NtyeXryylf8HWXnxVTD3v,0.614,0.744,11,-5.52,0.309,0.589,146.02,55
2mzlyJ8Gb8cFMJvfENKnJQ,0.545,0.545,2,-8.631,0.0768,0.122,163.847,8
0g2Bbgy7P41pFjMWJuzsf4,0.718,0.461,4,-7.676,0.068,0.181,129.953,10
1a019wP7IdYLexwbmfZPm3,0.474,0.805,1,-5.997,0.0715,0.109,131.001,13
5Wm9FcE7LSGKeFxWA5iRWe,0.863,0.378,10,-12.131,0.0542,0.256,116.948,12
0wHFktze2PHC5jDt3B17DC,0.902,0.582,5,-5.902,0.111,0.332,107.005,20
60PTOzcoFycWBICdumIsFQ,0.775,0.461,7,-6.594,0.157,0.131,134.028,58
6K3olHszPSbi2GUGCMfXll,0.696,0.669,2,-5.995,0.0114,0.506,139.749,41
3S68RFe1lsdCdTMPIMJM3X,0.877,0.56,7,-3.751,0.00721,0.154,119.971,20
0fX4oNGBWO3dSGUZcVdVV2,0.79,0.67,1,-5.527,0.377,0.408,139.956,41
6EbVuwU7EnKeF2hdpViXCH,0.808,0.582,11,-6.26,0.827,0.675,77.471,42
1dp8aQANyTRKssDeAYPiZe,0.594,0.679,7,-3.702,0.484,0.66,106.726,42
0XIuXpLfNBeNaTDOelqSt3,0.684,0.55,1,-9.238,0.0703,0.622,119.923,2
1qMMYpVatbRITKCfq1gasi,0.883,0.657,8,-5.748,0.0603,0.284,124.992,20
06JvOZ39sK8D8SqiqfaxDU,0.712,0.861,5,-5.487,0.0182,0.388,84.042,66
1HvTxgCj0mTzQlEo0zLvFb,0.684,0.545,1,-6.885,0.159,0.407,143.049,41
1QPreu0BNOrUfEb8HTd2qG,0.852,0.421,10,-9.153,0.428,0.457,95.977,12
5KbrSI5p0lAhsCQr1xrEh4,0.746,0.477,1,-11.143,0.00367,0.25,154.909,10
0QNNd0qMCDbraS1nQPg3aA,0.821,0.636,11,-4.479,0.142,0.163,127.961,50
3XOalgusokruzA5ZBA2Qcb,0.773,0.422,1,-4.572,0.00783,0.488,77.502,30
1Y5Jvi3eLi4Chwqch9GMem,0.825,0.414,2,-6.634,0.00265,0.106,72.993,43
6ws54n2IzyrIxxyzlG2bVJ,0.535,0.618,2,-5.668,0.0245,0.211,165.991,53
6wyhUr4Xw8z5uSy0AhoZfU,0.773,0.707,11,-5.71,0.0103,0.113,76.977,14
1wNdGz7BlB9kH5lDc1eLLb,0.732,0.672,10,-8.462,0.0642,0.16,137.03,58
59nOXPmaKlBfGMDeOVGrIK,0.463,0.642,1,-4.474,0.314,0.339,83.389,32
1CfuBY3BDdKpooQ9L5zgUc,0.587,0.614,2,-6.344,0.0306,0.451,160.075,41
7ohROa13QK43JBRqfCmz4P,0.795,0.526,6,-9.086,0.067,0.194,140.037,58
3ihIZrJreMJPjQdNLrEXnP,0.643,0.605,4,-5.968,0.0336,0.145,84.216,32
4huBDGP4I3S0pYI0EaRN1c,0.474,0.801,8,-5.978,0.102,0.497,147.356,0
62Yo3FDddWY8ydu6PW2wyz,0.677,0.557,1,-8.409,0.00508,0.1,150.127,10
7Fege3yv4dvehB3NdRBGwI,0.793,0.308,0,-10.414,0.613,0.46,135.143,17
2BcMwX1MPV6ZHP4tUT9uq6,0.849,0.424,5,-9.579,0.0635,0.153,145.887,58
1hB3M3POeKMLxcEFEvPeqU,0.744,0.495,1,-6.311,0.0216,0.128,83.51,29
293mQGfVwgXIOdA1GpiwAt,0.762,0.649,11,-5.624,0.58,0.501,145.09,23
46b23Nj2UftnN8jSWz4VR5,0.574,0.567,7,-7.126,0.164,0.526,75.965,7
2HHLfzE7PkljuqyYU4vwmh,0.534,0.573,1,-6.757,0.00926,0.373,160.333,53
4R67rQNSbbsR4TdUVOIdez,0.839,0.506,5,-6.714,0.00207,0.44,154.12,41
62l3NSQPUxvcwwzKUmysrE,0.882,0.662,0,-6.382,0.0124,0.57,120.034,68
0k1WUmIRnG3xU6fvvDVfRG,0.803,0.597,11,-6.035,0.000619,0.331,136.008,24
27NovPIUIRrOZoCHxABJwK,0.736,0.704,3,-7.409,0.0203,0.894,149.995,61
0W6I02J9xcqK8MtSeosEXb,0.912,0.655,8,-6.029,0.315,0.793,91.942,28
0WSEq9Ko4kFPt8yo3ICd6T,0.798,0.545,1,-6.466,0.00904,0.212,118.029,43
2IePEfMAtqWS6rLXXFZIgI,0.792,0.707,7,-5.218,0.116,0.408,134.997,20
7Bpx2vsWfQFBACRz4h3IqH,0.711,0.611,1,-5.453,0.00575,0.144,134.14,10
4XvcHTUfIlWfyJTRG0aqlo,0.829,0.512,6,-5.865,0.492,0.638,80.511,42
40uMIn2zJLAQhNXghRjBed,0.797,0.631,3,-3.818,0.0904,0.288,129.915,41
40iJIUlhi6renaREYGeIDS,0.666,0.465,1,-8.545,0.0503,0.292,167.937,41
6LNoArVBBVZzUTUiAX2aKO,0.546,0.64,8,-5.582,0.0438,0.63,137.728,31
18vXApRmJSgQ6wG2ll9AOg,0.789,0.536,6,-6.862,0.41,0.437,81.039,7
5B0kgjHULYJhAQkK5XsMoC,0.493,0.653,0,-5.666,0.269,0.852,142.347,25
3Ofmpyhv5UAQ70mENzB277,0.778,0.695,4,-6.865,0.175,0.472,149.996,41
2BITQ360Knh6qNAOqR7Dyq,0.584,0.859,8,-5.616,0.0144,0.369,77.005,36
1D3z6HTiQsNmZxjl7F7eoG,0.597,0.587,7,-7.026,0.0622,0.0753,140.021,58
6Hfu9sc7jvv6coyy2LlzBF,0.587,0.561,0,-6.569,0.0466,0.351,80.009,32
65OVbaJR5O1RmwOQx0875b,0.578,0.449,1,-6.349,0.0618,0.1,136.006,10
0cu0rhnlCnJ7JIeHRiLpj3,0.902,0.669,1,-5.049,0.161,0.628,139.949,4
6rTInqW3YECMkQsBEHw4sd,0.887,0.485,11,-9.358,0.0392,0.328,125.987,12
4eNOLmx8r2IJAVKvBBL1jv,0.808,0.639,1,-7.266,0.0802,0.395,118.0,43
2etHQJxIbV0soyPhelVs9Y,0.84,0.766,4,-4.12,0.00302,0.402,94.018,68
1mAey8kEPmDM2icL56kS9d,0.87,0.561,7,-10.388,0.0124,0.691,100.458,60
1EJIcDYXwSqipW5dFe4uJz,0.477,0.727,2,-4.053,0.000866,0.227,150.062,8
3aQem4jVGdhtg116TmJnHz,0.781,0.594,0,-6.959,0.0136,0.0628,129.895,10
3J8EOeKLTLXORtWPpOU5bE,0.907,0.393,4,-7.636,0.451,0.202,104.949,43
1dg3qy5DjoJodawfOCgrTP,0.88,0.575,6,-6.091,0.415,0.671,120.031,69
37Nqx7iavZpotJSDXZWbJ3,0.767,0.438,7,-8.726,0.181,0.381,86.975,7
4TIqzdAssasqx3DAe6cG9J,0.597,0.571,1,-6.205,0.492,0.165,106.196,46
5W8jRrZ6tWrTrqnKRtIQBf,0.861,0.656,4,-7.867,0.104,0.331,88.967,20
7nc7mlSdWYeFom84zZ8Wr8,0.672,0.717,5,-7.476,0.103,0.473,157.905,41
5lAnYvAIkSDNXqfo7DyFUm,0.855,0.488,3,-4.601,0.506,0.619,124.097,26
2ZXxRC6V6AXzMdbLQZMHSB,0.704,0.537,0,-8.565,0.223,0.7,77.444,30
6Zu3aw7FfjAF9WA0fA81Oq,0.935,0.807,11,-3.838,0.0514,0.813,106.017,28
02rdXe0KhMe8p6ZHzYtuw0,0.649,0.347,1,-7.67,0.485,0.176,169.994,37
6r9xnueU24r4eoG3HXC87E,0.807,0.625,0,-6.67,0.0741,0.871,146.031,4
3GdWfmQBiiJrDUvSZS1bGv,0.819,0.651,1,-5.829,0.00639,0.501,139.957,41
3lzUeaCbcCDB5IXYfqWRlF,0.907,0.577,1,-6.737,0.438,0.801,140.07,26
2BSl2gSFHdzJAMus74qzNj,0.855,0.478,1,-8.31,0.145,0.536,153.074,41
2RJAKIw6nIkgZVsAIKhmqz,0.633,0.548,5,-5.634,0.269,0.35,160.011,58
46s57QULU02Voy0Kup6UEb,0.908,0.546,8,-10.491,0.0127,0.225,131.016,12
4OkFBMU18NidtaefaTjUq1,0.776,0.557,2,-7.441,0.0496,0.284,156.978,41
6PvHZ5vVjUhngh0t3pIsPc,0.854,0.611,1,-6.824,0.2,0.728,129.003,4
5BvfdAtqZXGbR3Ub1Bejb6,0.859,0.721,11,-3.369,0.011,0.689,148.015,69
3y3NwQPQAjKCunRz2eKggA,0.669,0.741,0,-6.545,0.0198,0.396,167.903,41
3TJTvFCoVZaWWTRuaIPkMl,0.802,0.42,7,-10.088,0.229,0.183,125.948,12
6Md6lyVVoKWcOaSg8u1tDn,0.798,0.471,8,-8.824,0.00189,0.11,135.102,58
6rI8uFFmGyvS2N6sqDCdu3,0.699,0.58,7,-7.05,0.0754,0.596,94.93,7
2eWHHPZS4pb7mEMcow4bqT,0.751,0.805,3,-5.017,0.438,0.899,145.108,26
7tirvvM9yib3Z3BgSXUHOi,0.867,0.392,11,-12.09,0.438,0.455,100.013,12
273uCXd7NPrInaiNqtkOrA,0.684,0.573,5,-12.3,0.318,0.716,107.363,65
2dURQIBrw3XcHyVZlfdpC1,0.824,0.506,5,-7.12,0.124,0.654,130.717,4
50f0mt35cIwwu3Krk7nS7b,0.868,0.788,1,-4.321,0.0334,0.961,114.674,61
2FHnN5ELL83TGbtXMDzoiJ,0.779,0.635,2,-8.028,0.577,0.53,108.018,46
3CX1FiiXSbvKjsXRYwApAP,0.926,0.78,4,-6.295,0.186,0.72,114.542,4
1SIXMGcsAeA6sNxaY1EG3O,0.699,0.806,0,-7.428,0.096,0.953,118.806,61
42FUNUTTu4dhDhca834rd6,0.784,0.718,4,-8.473,0.0691,0.934,107.195,62
72BnKkKnrOeCDY9vy2avFk,0.608,0.621,10,-11.547,0.143,0.53,119.707,12
1iwQoAswnkS5eVlVIXN998,0.876,0.656,5,-7.756,0.084,0.73,119.907,4
6cTDaZELhhgPxzdPn5lruI,0.829,0.843,4,-6.357,0.219,0.97,118.813,3
7zUkx37JJ7iz3ru4Y7Zd26,0.804,0.881,0,-4.369,0.0856,0.96,120.067,61
12SY1IDzol5dg1yBTUoKYx,0.975,0.57,6,-10.604,0.0071,0.968,126.908,69
2XtLmRzZSkNOXGRPgae8MA,0.822,0.709,10,-6.808,0.0231,0.829,120.01,69
00RHrZB3i6B6PwX30ouZBK,0.62,0.948,5,-6.639,0.00221,0.826,123.028,6
0ntbNSYXSiSpgrH1NLWHkN,0.84,0.584,5,-7.327,0.000999,0.682,125.238,4
1gE7p3b4J8p4ivOCR2CO0Y,0.698,0.686,1,-11.278,0.133,0.926,110.068,2
3L1bBpBTa1SmGivOhR6DID,0.737,0.586,0,-10.219,0.0605,0.894,119.364,4
78q9spnn1sK4UBefjvKjeJ,0.888,0.753,0,-4.114,0.119,0.96,123.992,61
3oQhgsBwOGaxr5dWKAim7Y,0.944,0.73,9,-9.527,0.162,0.864,128.967,69
2GMxS3x59raBvdX9SFNmtC,0.791,0.513,0,-15.03,0.109,0.97,108.361,65
2fv6Qeb7Z3uaqBeYINvJ0f,0.869,0.682,1,-6.716,0.179,0.972,121.335,4
4shVjgoOMa73JgBtZIDDz4,0.725,0.905,0,-7.875,0.441,0.79,111.137,26
6w9g12jpHCPCuvYVX7vLLG,0.697,0.899,4,-4.38,0.302,0.743,118.116,9
7vJs8fgxF2ONlzaIApPadv,0.755,0.762,10,-9.103,0.0925,0.874,116.392,62
2ffCT6Pe2LYriwN2Y5ObIg,0.802,0.865,1,-6.768,0.274,0.954,127.106,61
01lvgdQKXkM8AHUXRhawMk,0.602,0.823,6,-8.345,0.0129,0.682,96.378,66
1cqMaulAZAoUZfRZlOR29V,0.809,0.6,4,-10.132,0.173,0.862,122.992,4
5Z8A2y3IxNvkRzEMxWu01u,0.632,0.727,7,-7.341,0.0263,0.824,118.253,62
6I12Vl7TiKpYckZaezSEui,0.697,0.614,5,-11.818,0.029,0.801,117.212,62
69XBLvNPFQZPEFtQvmhDes,0.715,0.792,10,-8.855,0.0028,0.655,124.011,24
2dxiLe0Pq6pG058eYMbrn7,0.74,0.904,7,-7.695,0.0107,0.892,125.006,3
6Yo813UNQqb04YoU1wYz5e,0.687,0.661,9,-13.11,0.0147,0.804,114.817,62
4lteGaLzU5veJOe6wnOvz4,0.896,0.339,11,-9.576,0.0183,0.389,122.106,12
05ny0VoHFBDeqAxDRj77jn,0.706,0.844,5,-10.065,0.0301,0.526,119.246,31
3LYvtDZSTCQv9WrUv15vyZ,0.924,0.536,5,-11.069,0.0839,0.839,115.982,60
1nAu4E9hsyhIDf8S192m68,0.726,0.488,2,-15.48,0.0495,0.826,121.055,65
6CTv5qKVvkxsvSRQfC6SjO,0.934,0.636,6,-10.19,0.000115,0.947,125.821,69
0eOUXa1w5m7roVWO0nj1ZF,0.862,0.634,1,-9.059,0.0491,0.388,120.011,43
4DoxBUKSlnZwe30Y23mGbH,0.893,0.841,0,-7.729,0.0643,0.694,115.293,68
0lLqS6XnoLYJJXHj57h4jz,0.671,0.728,2,-9.78,0.000372,0.488,118.031,2
7vOs0UNehTDMera8uv6fXh,0.786,0.451,9,-9.516,0.00522,0.626,121.985,60
6Q2gYxDdz165RwZXHCcyIy,0.881,0.706,2,-7.252,0.126,0.663,115.185,4
5if1vlzBKrpoE1hZ6bxw2C,0.936,0.564,0,-5.902,0.0452,0.921,125.996,4
1bbKMyqOonDvx4DWGowoMD,0.796,0.892,0,-7.87,0.00574,0.891,123.17,61
34yg2BvpUtDP6VPmZYCP9x,0.93,0.688,11,-10.294,0.0417,0.878,122.491,69
0rWnoXEpYwAkS9glG43wcV,0.819,0.528,10,-10.015,0.0181,0.609,104.012,60
55QIoPBxFXVUydOz1OzB9B,0.843,0.732,6,-11.351,0.0201,0.736,122.64,62
74U9pNsCSdKGwvDIKbG4FO,0.796,0.496,7,-8.23,0.018,0.19,120.011,58
6nLXnqhVpNLiL41uImEvJM,0.763,0.826,11,-9.075,0.000191,0.865,122.533,34
3tqKM37OIFWC2ZOBakamr1,0.702,0.889,5,-8.165,0.164,0.97,121.431,3
62WcZBFubVa0rPqHwvFZ6K,0.713,0.551,2,-8.078,0.0251,0.686,127.225,4
3VzAUp9l8EnSyFml7qcfGX,0.855,0.461,4,-13.398,0.0519,0.752,119.058,65
2DKZPAMk7EGSTjuInmNvZs,0.739,0.766,7,-7.838,0.183,0.814,128.023,62
5m1Rt2Lx5xTnOaCTfKytDJ,0.605,0.866,5,-9.958,4.16e-05,0.918,114.998,62
4RVhp9KUMiu9OwvHk5g3bf,0.799,0.835,11,-8.804,0.0228,0.628,115.997,24
5oWMY5g9BErFiZjpsPjRCP,0.685,0.655,5,-11.046,0.0167,0.814,122.004,62
3oLn7p6CF8JvUDPz59t2WF,0.726,0.814,9,-7.561,0.102,0.97,125.932,34
4CMKgb0qrIsVu202dmop15,0.7,0.677,1,-10.888,0.121,0.608,122.964,2
57wQqbZdJQL3qgDc9aql3e,0.655,0.857,7,-7.868,0.0253,0.19,123.991,50
6Kviwj20NGF2KQQ2Jke1cB,0.726,0.641,9,-9.34,0.0687,0.665,120.005,62
3fivmNylnmo2imkmqq5XZZ,0.535,0.969,0,-5.296,0.022,0.936,123.016,61
0Y1s5ojSKEEgPeuGLo2yIO,0.867,0.614,2,-9.243,0.0404,0.686,117.439,4
1xgwRZnFMa0JfV9m0qMAao,0.703,0.737,5,-11.047,0.00756,0.368,119.979,31
6cR9AbJGTvXEnwjiE8VznV,0.669,0.882,5,-7.011,0.000865,0.961,124.003,3
1Pusg3VSg72pqjnuu81jER,0.628,0.859,7,-8.233,0.000578,0.46,119.997,31
1GhgNF88EQEhpGpBApiZfc,0.82,0.553,0,-15.118,0.481,0.711,110.57,65
40DxZa2JmoJAHW45EJ15ju,0.719,0.785,10,-10.212,0.116,0.811,112.985,62
4IKfk28YxL7xHOflgt3tr4,0.629,0.833,1,-8.925,0.0373,0.806,111.657,2
1vu5RVntahCOW5bdwdJRTV,0.575,0.625,8,-8.106,0.000118,0.43,120.021,31
26u2CgXp9Qr0MtcEBWi2gv,0.666,0.543,7,-13.673,0.0125,0.845,119.526,62
2ue8ttSzbhnvhO7zc52NjC,0.789,0.505,1,-12.499,0.171,0.208,100.119,43
6bKOUB4zXxYFhG4a3x6JGZ,0.71,0.912,11,-6.505,0.004,0.831,128.927,34
74nFLqYUx40Y2v0ZtFQHI8,0.797,0.841,0,-9.847,0.0387,0.78,121.855,61
4x4Ip4xOCRGIBNsts7GUBD,0.8,0.365,10,-13.592,0.0859,0.837,123.846,60
35FPjkNAkXdp8cXgh6gBfH,0.709,0.879,8,-10.867,0.242,0.859,124.009,62
0V3wPSX9ygBnCm8psDIegu,0.637,0.643,4,-6.571,0.13,0.533,97.008,66
4k6Uh1HXdhtusDW5y8Gbvy,0.686,0.494,1,-7.093,0.613,0.7,168.946,52
3nqQXoyQOWXiESFLlDF1hG,0.714,0.472,2,-7.375,0.013,0.238,131.121,10
73vIOb4Q7YN6HeJTbscRx5,0.587,0.742,6,-6.64,0.0128,0.199,145.007,18
1eprzC29mwUQqcVj0eILdx,0.62,0.681,9,-4.915,0.0138,0.741,160.743,21
1yMXFkzly4LgX8IO7JORlR,0.636,0.77,10,-7.451,0.0079,0.441,125.006,0
3rWDp9tBPQR9z6U5YyRSK4,0.643,0.363,0,-11.738,0.69,0.23,139.865,37
5jQI2r1RdgtuT8S3iG8zFC,0.733,0.436,10,-10.489,0.258,0.0976,96.985,12
3rb0tMq42WfggucPm0HHkA,0.607,0.767,5,-6.069,0.118,0.662,123.998,6
5IgjP7X4th6nMNDh4akUHb,0.733,0.69,9,-5.529,0.0635,0.31,116.992,14
4uUG5RXrOk84mYEfFvj3cK,0.561,0.965,7,-3.673,0.00383,0.304,128.04,18
0TwiyUWovmU0FrIvarigqc,0.807,0.554,2,-8.336,0.0871,0.464,110.013,43
0ra2NmkSqQzmRE5DUdNUTb,0.878,0.666,8,-8.721,0.0228,0.367,126.001,20
58IAvrqh2jjLK1ENTrjZT0,0.563,0.364,5,-10.306,0.881,0.13,115.098,37
4bGaXaCUu8Jho3VJgqH9Xm,0.719,0.797,9,-5.755,0.0365,0.385,109.995,24
5bu4tu5GBqgUm8bt4fFJBC,0.905,0.655,4,-6.112,0.225,0.599,94.999,20
7Fu44URQxLzaZsz1pwUrgL,0.761,0.687,1,-4.715,0.0127,0.71,119.979,68
1bg9gGJbrPxpaftqNgWpOz,0.679,0.729,10,-7.089,0.0265,0.8,102.022,59
3h0B0kukdj1D7necpNzjTS,0.619,0.794,1,-5.906,0.163,0.566,90.475,54
0VGEXZO5nkh701P96U8Rer,0.516,0.754,10,-3.519,0.456,0.764,125.176,0
0edwLAJJy4ozOrLrd6vRBK,0.666,0.71,6,-4.914,0.00405,0.502,113.955,31
5Vgp6BOv4PPMCA3dc6r0fJ,0.723,0.842,11,-4.682,0.00551,0.46,150.113,55
3JvKfv6T31zO0ini8iNItO,0.445,0.537,4,-8.532,0.695,0.131,122.769,37
3Olj6CDnYhUyLcRxlLL3uY,0.656,0.941,6,-2.687,0.00706,0.542,123.969,9
5WoBXa945fS87d083cSkrs,0.742,0.625,7,-7.183,0.224,0.328,148.265,58
1xK59OXxi2TAAAbmZK0kBL,0.571,0.544,6,-10.613,0.453,0.216,132.052,37
0JYNxNt8XIJmAoKF5rURno,0.738,0.88,4,-4.857,0.00531,0.443,114.03,68
1KjTBJ7kOufnv5qAE1Q5k3,0.561,0.388,9,-10.428,0.173,0.0678,72.543,51
0NTrWViw23JWtREa4JTqIc,0.763,0.829,4,-4.515,0.00608,0.493,127.928,9
1YfftCZ1fnuACmO8mLUnQG,0.798,0.52,0,-7.674,0.349,0.722,120.032,4
2LBqCSwhJGcFQeTHMVGwy3,0.586,0.525,1,-7.163,0.111,0.508,133.629,2
34ZAzO78a5DAVNrYIGWcPm,0.824,0.453,3,-9.604,0.146,0.552,119.959,43
7KokYm8cMIXCsGVmUvKtqf,0.642,0.62,8,-7.091,0.0734,0.0969,90.02,14
4598xZGJD1sa8WPnPOPEJ0,0.49,0.754,2,-7.735,0.0625,0.251,134.984,8
7npfzObREQFAcwM9GkqC69,0.492,0.7,0,-7.719,0.0181,0.332,174.917,53
2gVZcnRBvzBH6PZEGuLr3r,0.63,0.671,6,-8.646,0.111,0.447,115.081,31
0cjXlYLzemeiqwgGM1F5Ei,0.534,0.385,2,-7.515,0.854,0.345,78.428,45
5YANQ5ps68bjykuN9YESXW,0.693,0.696,2,-8.209,0.673,0.614,136.902,26
7ABAElwcmHMt4s4JuElkne,0.572,0.31,0,-8.089,0.645,0.237,136.127,37
4iQLv4PV1MYEGqfyiOZpB5,0.803,0.656,3,-5.761,0.021,0.934,115.99,4
5RC5vQhViJsJFmtrBWInHj,0.515,0.714,10,-5.774,0.0491,0.581,150.16,0
1IHWl5LamUGEuP4ozKQSXZ,0.65,0.715,5,-5.198,0.0993,0.187,106.672,14
0UWKTbxbcc4kPH9YuQLlys,0.652,0.684,8,-7.109,0.212,0.569,100.049,7
26hOm7dTtBi0TdpDGl141t,0.472,0.518,8,-7.379,0.383,0.154,147.805,19
2so0tpvrhkMMrJxWlBsXqd,0.601,0.899,7,-4.172,0.22,0.63,120.06,6
5jFPt5bxLakQzgjPdEEuMV,0.378,0.511,4,-9.63,0.568,0.226,166.166,56
32puey2xH7NnpYXNO37GBB,0.68,0.49,7,-7.632,0.145,0.375,93.987,7
3h6MzTmKYidaQVvZyshj5j,0.752,0.524,9,-10.331,0.0701,0.642,150.054,55
4O8Nn5GUZSpM290sRm179Y,0.634,0.719,2,-6.368,0.11,0.734,160.043,25
