id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
4840rZ3qPMBgiStjzxXpD6,0.554,0.778,0,-9.815,1,0.0448,0.441,0.000537,0.124,0.852,107.214,288667
71nsM1z5YtkwjoxKxeslWF,0.824,0.39,4,-10.565,0,0.133,0.365,0.717,0.104,0.688,108.325,187787
7HydrZ0ETV67X4ZE4phoyA,0.628,0.862,2,-6.12,0,0.0499,0.218,0.0514,0.0618,0.705,103.165,590707
0ppBPHy4XtdPNaSL7N3TD9,0.679,0.601,9,-10.022,0,0.0337,0.663,0.000106,0.133,0.856,93.283,347847
67VTOuPjeGV6F3CZ2xDrMx,0.684,0.792,2,-5.377,1,0.0576,0.508,0.00633,0.069,0.927,98.527,267720
05CF4ATpqROLTQVYABNZ3W,0.702,0.269,10,-15.172,0,0.0365,0.626,0.0406,0.125,0.397,99.747,386973
2YEs2mLzFu8RcdAHFQghhv,0.735,0.48,7,-13.532,1,0.0605,0.739,0.0364,0.102,0.891,84.039,270560
3fJtaFk2kmGVk6x81bmB4S,0.794,0.626,1,-8.304,1,0.0718,0.0626,0.00282,0.117,0.609,90.0,300125
0uCSOmI8jJwMdRgHjOnk8h,0.858,0.309,4,-13.203,0,0.0905,0.901,0.0144,0.12,0.634,105.462,272640
5kBAS93dHatBVw5lve0NVF,0.651,0.412,3,-9.686,0,0.0517,0.444,0.0,0.103,0.922,179.852,402050
40DTvPYNew0qRoyR02Q4Gk,0.67,0.587,5,-12.511,1,0.0373,0.745,0.132,0.0863,0.766,107.311,283773
1Ncq5yn2zyL6Nflua7JtTj,0.385,0.673,7,-8.754,1,0.0339,0.656,0.165,0.349,0.596,139.103,366840
3911Bzzv8FHgbitJzXFjxh,0.3,0.66,10,-7.536,0,0.0704,0.485,0.817,0.116,0.189,87.4,260253
2kRDfJjYuF7HjXv6ARqYqG,0.767,0.271,2,-15.529,0,0.0528,0.911,0.0728,0.107,0.771,99.214,286813
2QOKOxGyjFL1pfv7RRfqsp,0.632,0.0518,5,-24.525,1,0.0734,0.664,0.00301,0.116,0.329,113.758,499667
50mijthH8crF7XahxaODRH,0.656,0.332,0,-13.982,1,0.057,0.463,0.0473,0.306,0.89,112.715,256067
7aMZCDtOcvvwjPzD3GQymg,0.904,0.401,9,-7.678,1,0.0408,0.78,0.0,0.23,0.722,120.808,177215
2wQbLNxYgRnZSDs0YBNFBe,0.479,0.156,4,-15.374,1,0.0369,0.853,0.158,0.107,0.207,82.007,213065
3MqHR8cuW6DUMC1htOJbT8,0.742,0.571,10,-8.738,0,0.0474,0.424,0.000164,0.0686,0.972,96.219,142667
3PfqCDBnk0uqgMnX0FubQB,0.62,0.819,10,-6.366,0,0.0404,0.305,0.314,0.238,0.97,109.444,311000
3rCJPCJTJRUxvCduWDVprx,0.736,0.456,11,-7.329,0,0.0467,0.247,1.25e-05,0.113,0.585,94.076,386373
0GrS6KRdqUa5PuARC8FURt,0.556,0.454,1,-9.802,1,0.0299,0.87,0.000426,0.0712,0.352,133.722,409320
5JMebtqw62DkVHPsUJMKvh,0.551,0.585,11,-7.479,1,0.0344,0.284,0.632,0.0933,0.556,160.029,311253
4LeyhhgRtFMq0ssYqanJiE,0.581,0.199,9,-13.349,0,0.0484,0.824,0.881,0.0934,0.364,115.131,301507
1fyJioPh0qZQUHY9mBwnHY,0.817,0.45,7,-8.451,0,0.0378,0.438,0.0215,0.24,0.581,95.998,277280
0IVlx6wUnkGmU8zWXznnf1,0.852,0.431,6,-10.876,0,0.0676,0.708,0.0136,0.352,0.594,105.005,326606
20WAt9YhZFXIPeZNZtHNrK,0.33,0.34,2,-14.616,1,0.063,0.032,0.00906,0.141,0.475,81.113,267893
71vG7YOBuSQD5BnRH9HZH0,0.604,0.743,10,-5.806,1,0.0422,0.468,1.01e-05,0.13,0.845,89.386,396373
27Ft3eoejPSSm1MSkhSaeB,0.703,0.374,9,-15.189,1,0.0775,0.341,1.29e-06,0.107,0.928,166.084,242893
4Uc01dynouzXcKXrFRwKDT,0.727,0.673,9,-9.953,0,0.0386,0.908,0.022,0.103,0.38,106.999,259067
795HmjjJWGQUMfL3foScIr,0.721,0.435,10,-9.476,1,0.0438,0.872,0.000104,0.108,0.944,116.865,124055
0aMCLwuAUCbvSgqHBqmw9H,0.53,0.261,0,-11.949,1,0.0265,0.373,4.58e-05,0.219,0.226,90.133,309175
5mhobem9Z7hqeJNbNl0Ytg,0.556,0.345,5,-14.629,1,0.142,0.58,3.99e-05,0.0782,0.821,170.881,241360
67MEIMsRnjlgbDtKXtVSjv,0.303,0.622,3,-11.666,1,0.0333,0.169,0.838,0.0777,0.859,174.647,359773
4vEvFhPM8GrBfbSFCMyQ8V,0.529,0.206,9,-10.121,0,0.0369,0.815,0.0124,0.194,0.299,73.495,196377
5uhJnZd0m9Xz3GafDeMJxK,0.603,0.901,5,-6.57,0,0.0511,0.218,0.855,0.0907,0.738,96.049,252080
4TbIOAb7FfbhHi2glq0EwA,0.439,0.475,6,-12.559,0,0.0361,0.449,0.253,0.0903,0.428,111.717,655440
4dmpNeoiu2E3MJQGBSF8QW,0.236,0.369,4,-13.608,0,0.031,0.875,0.915,0.0707,0.124,67.438,331000
18gX0r27pdgG9yTv2oqY6X,0.628,0.308,9,-11.431,1,0.108,0.673,0.0,0.0995,0.209,79.911,229427
4lw4AT0CJnNcF0EbEtq05E,0.679,0.177,11,-15.394,0,0.0415,0.987,0.889,0.131,0.847,139.504,288229
3BuGbostSQB3u05FTa7TZ9,0.688,0.568,1,-9.627,1,0.0557,0.275,0.0389,0.129,0.861,79.016,277679
5Yn4jYDgnLDolPWwqOMVcB,0.701,0.508,4,-9.474,0,0.0456,0.545,0.951,0.915,0.659,89.003,250787
49fyK4tgMeqkT2rM6J42pq,0.79,0.307,4,-9.553,0,0.0562,0.708,0.822,0.0912,0.52,106.048,278907
6W9zUJcakKsIBxw4yKfe2b,0.547,0.263,9,-8.193,0,0.0401,0.688,0.902,0.107,0.222,95.826,286120
2fgiy4GZV2Ra9CCGzCXbjy,0.802,0.502,2,-9.301,0,0.0705,0.133,0.00636,0.603,0.293,103.104,450240
0EB6LdcMyj0SHhCAR45CRi,0.681,0.436,10,-9.514,0,0.0767,0.842,4.19e-05,0.154,0.606,110.273,245000
4I73V73o3bfKCiAKc3TOdW,0.8,0.7,1,-9.674,1,0.109,0.111,0.0347,0.0495,0.817,129.393,556561
7alFPTs2fJ796IibM9Ldv5,0.532,0.536,1,-12.356,0,0.0338,0.324,0.904,0.117,0.41,100.956,249373
0qeCKlxdKlM11GIVgOURyu,0.798,0.347,9,-15.333,1,0.0577,0.821,0.917,0.0949,0.871,124.504,184427
